,car_id,name,amount,region,condition,mileage
1302,2J4eXpV8njjrzEEATvrnXirU,Toyota Camry 1999 Gray, 1155000,"Lagos State, Kosofe",Nigerian Used,285735 
1303,lg2iP3cpTK2wDxJMSoQa5JPh,Nissan Pathfinder 2015 Black, 4095000,"Lagos State, Lekki",Nigerian Used,135495 
1304,kzPlDFg1p6XtaCD0wgttWh5K,Lexus GS 2006 Silver, 2835000,"Oyo State, Ibadan",Foreign Used,300083 
1305,soJ6mKMPIcebx3cLDjLcztKs,Toyota Highlander 2005 Gold, 3937500,"Abuja (FCT), Kubwa",Nigerian Used,121698 
1306,sieBFpYaFuLHpsCqfEoWIjre,Mazda 6 2003 Silver, 1312500,"Abuja (FCT), Wuse",Nigerian Used,385377 
1307,1h5yxNfHwy33L2lH9Da5Fm52,Honda Accord 2009 Black, 1890000,"Lagos State, Yaba",Nigerian Used,263281 
1308,2Ux9AGkeESDUOGxGmHdd9fXt,Nissan Sentra 2007 White, 1155000,"Lagos State, Ilupeju",Nigerian Used,39248 
1309,eNudYtY8q1YeGgjPBIA05or0,New Suzuki Vitara 2022 Silver, 22540000,"Lagos State, Ilupeju",Brand New,Nigerian Used
1310,rh0kPj1H1IyJfBrTnNw7wwJ1,Mercedes-Benz C230 2007 Silver, 2310000,"Abuja (FCT), Garki 2",Nigerian Used,60919 
1311,napjyT7s6gX2KD9RU6FjWK3b,Toyota Sienna 2008 Red, 2625000,"Ogun State, Ado-Odo/Ota",Nigerian Used,374110 
1312,yqVK2imW3gniiug2lM9GkA4k,Honda CR-V 2008 Red, 3640000,"Lagos State, Yaba",Nigerian Used,255955 
1313,3CgDLHYdUq6AyvPDXdSb93tK,New Suzuki Alto 2022 Red, 7840000,"Lagos State, Ilupeju",Brand New,Nigerian Used
1314,grmgMqwKI2y7VNAYhA7HYM5J,Honda Accord Sedan EX-L V6 Automatic 2009 Silver, 2250000,"Rivers State, Port-Harcourt",Nigerian Used,132009 
1315,41sF5ONl4s6QxSlUYb0DMfNP,Toyota Tacoma 2007 Black, 4882500,"Imo State, Owerri",Nigerian Used,233177 
1316,lk1os0ul1LliTbVpctgYgFZU,Nissan Micra 2002 Red, 1417500,"Lagos State, Kosofe",Foreign Used,69724 
1317,hzNj46kaS1Y35iU8wNbjOCbg,Honda CR-V 2004 Green, 2025000,"Abuja (FCT), Mararaba",Nigerian Used,400608 
1318,xvrO7eI3mGPc3YIBCRqAcEtO,Toyota Camry 2016 Silver, 10400000,"Abuja (FCT), Wuse",Foreign Used,43353 
1319,yUKrzaQpanWK0THkbUdnjOu,Ford Focus 2002 Silver, 2812500,"Lagos State, Ogba",Foreign Used,442727 
1321,5WpGZxDNbuDHgyuySm2kb6Ss,Nissan Almera 2002 Black, 1260000,"Lagos State, Lekki",Nigerian Used,52515 
1322,5UOyVNw9dITwMX5GaYcr20Up,Toyota Matrix 2005 Blue, 2704000,"Oyo State, Ibadan",Nigerian Used,105407 
1323,dRhVPSJt78F9Z50EqzlwCXfc,Honda CR-V 2011 Burgandy, 3465000,"Imo State, Owerri",Nigerian Used,122618 
1324,8yAHyd5Wvn6gyLzcexZj6jQ8,Volkswagen Passat 2006 Silver, 2100000,"Abuja (FCT), Garki 2",Nigerian Used,229452 
1325,uWhOYlzFAMqyg3fPWMl6vlAn,Toyota Camry 2007 Gray, 4331250,"Lagos State, Amuwo-Odofin",Nigerian Used,224432 
1326,CiYIsC5NW0PKD0Tu2NwFh0s4,Toyota Corolla 2009 Silver, 2572500,"Lagos State, Ajah",Nigerian Used,220991 
1327,iAc8ye4gBIqslxGSkTXlBPDR,Toyota Venza 2010 Gray, 6215625,"Abuja (FCT), Kubwa",Nigerian Used,84792 
1328,1mWgK3DlEofz7wxD5MJI2cWL,Lexus ES 2004 Silver, 2912000,"Lagos State, Ifako-Ijaiye",Nigerian Used,90865 
1329,ClVUQt5R69Yrmhj3MQoqc0Ke,Toyota RAV4 2011 Black, 4328625,"Lagos State, Amuwo-Odofin",Nigerian Used,84095 
1330,2HawOCBHeZgu7nZkkKCYzke3,Toyota Camry 2006 Gray, 3640000,"Lagos State, Ilupeju",Nigerian Used,123353 
1331,bhem325z0eMyrEV1MrxD1G4x,Lexus IS 2006 Silver, 4680000,"Lagos State, Yaba",Nigerian Used,100194 
1332,sJ04fZTqxaT2L8wdVGuJ7ZiO,Toyota Corolla 2003 Silver, 1890000,"Abuja (FCT), Wuse",Nigerian Used,281345 
1333,aYZXeloPgyV084v7JIHvuv52,Toyota Camry 2005 Gold, 3577500,"Lagos State, Ajah",Foreign Used,337850 
1334,qgK4acJLHusIE4oWKTFAyEma,Toyota RAV4 2007 Gold, 5400000,"Abuja (FCT), Jabi",Nigerian Used,115431 
1335,zzcUUCZJYlLU9W12s4LWcK0a,Toyota Matrix 2005 Silver, 2310000,"Lagos State, Ifako-Ijaiye",Nigerian Used,183534 
1336,ynt32nb2ncYuZd3dtQFR5Pt1,New Suzuki Grand Vitara 2022 Blue, 24794000,"Lagos State, Ilupeju",Brand New,Nigerian Used
1337,ig21vlVqiENC6lkTqk2MYNwh,Lexus ES 350 2007 Silver, 4992000,"Imo State, Owerri",Nigerian Used,468465 
1338,hkoHPFlPBDTKUNKuRZ2yoyW5,Volkswagen Golf 2004 Black, 1178100,"Abuja (FCT), Kubwa",Nigerian Used,180987 
1339,Bq4J8saBXNx3ovWtDPBV4cSk,Toyota Sienna LE AWD 2005 Blue, 3011625,"Rivers State, Port-Harcourt",Nigerian Used,204403 
1340,vaP7xJZgP52W907R6KYcbROp,Lexus RX 330 2004 Black, 4275000,"Abuja (FCT), Jabi",Nigerian Used,175330 
1341,tYn1sQi3sBrLI8VKPHy92WFj,Kia Cerato 2008 Silver, 1680000,"Abuja (FCT), Mararaba",Nigerian Used,292219 
1342,8pW8DQ8hOLF2OBmdmf3SIMt7,Land Rover Lr3 2008 Black, 2625000,"Abuja (FCT), Jabi",Nigerian Used,189272 
1343,hYpAupHCBbzK1dBBcQvg2pbD,Lexus ES 2008 Black, 3360000,"Lagos State, Ikorodu",Nigerian Used,220896 
1344,CpQ25tEzTKWPfkmbq6GRTKC8,Honda Civic 2007 Gray, 2250000,"Abuja (FCT), Katampe",Nigerian Used,191816 
1345,BT7gqgyhjftaaPfd6CRGJgIw,Ford Focus 2014 Black, 3150000,"Lagos State, Lekki",Nigerian Used,52626 
1346,12nuljNRXlwDs5wvwqAZqRhW,Toyota Corolla 2003 Red, 2100000,"Abuja (FCT), Gwarinpa",Nigerian Used,278010 
1347,iEgNijfaYdyP8qrkctmk5VMp,Honda Odyssey 2.3 2WD 2003 Blue, 1612000,"Lagos State, Ikeja",Nigerian Used,208561 
1348,gebR9k1TSsSHGqPryRfDxUJj,Toyota Corolla 2005 Silver, 2600000,"Lagos State, Ifako-Ijaiye",Nigerian Used,258847 
1349,aqM82OWUpifY6hwij3yo0tHt,Toyota Avalon 2008 Gray, 2131498,"Lagos State, Ajah",Nigerian Used,244735 
1350,5acQTDim8XBgd88Cc4i0jmIN,Honda Accord 2003 Silver, 1294125,"Abuja (FCT), Kubwa",Nigerian Used,197719 
1351,5ODR03V1F9j05hCM0t8yyAbO,Peugeot 407 2005 Black, 1050000,"Abuja (FCT), Jabi",Nigerian Used,341055 
1352,k79o9QKFuNIVi3MWqxNkwFEZ,Honda Accord 2.0 Sport 2008 Gray, 1837500,"Lagos State, Ikeja",Nigerian Used,315763 
1353,kyAghU2NQawlhwatOCrmJV0r,Kia Rio 2004 Silver, 1575000,"Abuja (FCT), Garki 2",Nigerian Used,272982 
1354,49haFHl9Av0KfFQIhC4nEzSB,Lexus RX 350 2010 Black, 13000000,"Lagos State, Alimosho",Nigerian Used,98988 
1355,i5CMQvOnFK7ATiNFAgOdiTmK,Toyota RAV4 2000 Black, 1462500,"Oyo State, Ibadan",Nigerian Used,110197 
1356,fbnqf0plGq12SHaaKLBU0anF,Toyota Camry 2007 Gold, 3937500,"Oyo State, Ibadan",Nigerian Used,314735 
1357,pePqUy7C0ntycw1YWBLbVpf3,Toyota 4-Runner SR5 4x4 2004 Blue, 2137500,"Rivers State, Port-Harcourt",Nigerian Used,222414 
1358,fvOTEGNWXx3muU0MFgRtd0yL,New Suzuki Van 2022 White, 9800000,"Lagos State, Ilupeju",Brand New,Brand New
1359,8BViimDX9AL7MAgw9Le9oLId,New Suzuki Ciaz 2022 Brown, 17444000,"Lagos State, Ilupeju",Brand New,Nigerian Used
1360,Bc7yjF81HZeXpCGPyosw0Dpy,Chevrolet Cruze 2013 Silver, 2812500,"Lagos State, Ifako-Ijaiye",Nigerian Used,107894 
1361,BepjmMLvJd8xoBF7YEnrQ8ti,Lexus ES 2003 Black, 2142000,"Oyo State, Ibadan",Nigerian Used,357310 
1362,2PU698NRH94Uu2wmD37Ildb2,Honda Accord 2004 Gold, 1155000,"Abuja (FCT), Garki 2",Nigerian Used,513630 
1363,u92XvElN3rvNwmKkQ1GWo0v0,Honda Civic 2004 Blue, 1417500,"Oyo State, Ibadan",Nigerian Used,299012 
1364,kjXSQKJjKzCplBFES2I2Knks,Toyota Sienna 2006 Gray, 2250000,"Abuja (FCT), Jabi",Nigerian Used,314425 
1365,q3rhjkrlh8tkozESvapZ9QgQ,Toyota Camry 2002 Red, 2080000,"Abuja (FCT), Mararaba",Nigerian Used,204715 
1366,BhTxQvQY8CTHIpqYTBmOKnee,Peugeot 307 2008 Black, 1281000,"Abuja (FCT), Garki 2",Nigerian Used,348446 
1367,dwyLFbQpxesNmNkcjeX87Bgv,Honda Accord Crosstour 2010 Black, 2866500,"Lagos State, Ibeju",Nigerian Used,220027 
1368,cRngX5cpToHsKBnhoStULmp7,Honda Accord 2007 Gray, 1312500,"Lagos State, Ikorodu",Nigerian Used,148532 
1369,fZ4790QXX3AQrjvjL4VXY6Oz,Toyota Camry 2007 Blue, 2396100,"Lagos State, Ikeja",Nigerian Used,180764 
1371,fi31Ran6jhBFwJViTS1Q2JQ4,Toyota Camry 2012 Black, 4725000,"Oyo State, Ibadan",Nigerian Used,208292 
1372,3WbtbanjZHahYiSdcRpzdzEY,Toyota Camry Automatic 1999 Gold, 1050000,"Lagos State, Isolo",Nigerian Used,452572 
1373,pCJquVrt4pUqMbQBUK0LCmZf,Toyota Yaris 1.0 1999 Red, 1890000,"Kaduna State, Kaduna / Kaduna State",Foreign Used,286542 
1374,cKIwvsuLimxGVoTIktaKqgfZ,Volkswagen Passat 2008 Brown, 1396500,"Lagos State, Ikeja",Nigerian Used,96784 
1375,aQSIJJnifcfMaiIzapHmUl89,Lexus RX 350 2008 Black, 4092900,"Lagos State, Yaba",Nigerian Used,275648 
1376,3mUNZf03jrePRXpcUAzXD6EA,Toyota Land Cruiser Prado 2011 Black, 13275000,"Oyo State, Ibadan",Nigerian Used,221684 
1377,4bTyPGgpu4qjHsd2N5q8SewW,Toyota Camry 2011 Silver, 2625000,"Abuja (FCT), Wuse",Nigerian Used,149773 
1378,x4Myu8iJrBdFp9yCeXpzh8i4,Honda Accord 2010 Green, 1984498,"Lagos State, Ikeja",Nigerian Used,139035 
1379,8x6t8IUFNNLz08pEinIKr98a,Toyota Avensis 2012 Black, 3640000,"Lagos State, Lekki",Nigerian Used,7669 
1380,fbc0S0M4MHoxL34tVVmTVHXK,BMW X6 xDrive30d 2010 Black, 5775000,"Rivers State, Port-Harcourt",Nigerian Used,89675 
1381,eObnEZavKQNtXUb1CXQGxhAd,Lexus GX 470 Sport Utility 2008 Black, 8320000,"Lagos State, Ikeja",Nigerian Used,389098 
1382,6cw7yLJC4fWWxfrbcgcAtMHA,Honda Accord 2009 Red, 3224000,"Abuja (FCT), Lugbe District",Nigerian Used,106491 
1383,8ik6gnAhhmad44FRkUjAotYr,Kia Rio 2014 Brown, 1701000,"Lagos State, Lekki",Nigerian Used,114605 
1384,wII0NzXTuxGhfXgIRwfvIDQy,New Suzuki Swift 2022 Blue, 13426000,"Lagos State, Ilupeju",Brand New,Nigerian Used
1385,BNhjMt6ubr7jZJuetOwv8SD,Toyota Carina E 1996 Red, 1155000,"Abuja (FCT), Jabi",Nigerian Used,320907 
1386,xbmQRUWd9XFyJn6kLJYwCUIK,Honda Odyssey 2007 Gray, 2160000,"Oyo State, Ibadan",Nigerian Used,223151 
1387,2Opb9rtkgpQ2SraPcrxjJ54Z,Mazda 323 2001 Green, 1050000,"Abuja (FCT), Jabi",Nigerian Used,251680 
1388,pAeTh7BQfgEz42y3UGPG1pTf,Nissan Xterra 2001 Green, 1260000,"Oyo State, Ibadan",Nigerian Used,238999 
1389,knVqELQ9i4F5G6Ls1Et30aqd,Mercedes-Benz GL-Class GL 450 2007 Black, 12480000,"Lagos State, Ifako-Ijaiye",Nigerian Used,222545 
1390,BrPNDH49MXVkP4qRZjDtsa3T,Volvo XC60 2013 Blue, 5775000,"Delta State, Oshimili South",Nigerian Used,85118 
1391,Brz6E0CMIR9rJqpPI9Xw8z3e,Toyota Highlander 2003 Green, 3375000,"Abuja (FCT), Kubwa",Nigerian Used,249198 
1392,eYy4UkJHZaGVKqhgsSYVBltT,Toyota Camry 2013 Black, 6187500,"Abuja (FCT), Mararaba",Nigerian Used,106290 
1393,zXX0ljnAIbF4FafdSeeIRRW4,Kia Rio 2015 Blue, 3360000,"Lagos State, Ikeja",Nigerian Used,115926 
1394,z4HxB0FFxVK9ywJLiYxeuP60,Toyota Sequoia 2001 Black, 2100000,"Abuja (FCT), Garki 2",Nigerian Used,162989 
1395,wvbE0eaGdE8v08M1Krql6qfv,Lexus RX 350 2010 Black, 7665000,"Lagos State, Ikeja",Nigerian Used,265373 
1396,19fYzi6agN3XNyRjv3gkW0qi,Honda Accord 2003 Gold, 1312500,"Abuja (FCT), Kubwa",Nigerian Used,198677 
1397,p4whXvGy4R6eZ4CqEMsxH6np,Nissan Sentra 2006 Gray, 1365000,"Lagos State, Yaba",Nigerian Used,480753 
1398,2NKS5Mtw2gxRP6HdaRGLuKgZ,Volkswagen Golf 2005 Silver, 2887500,"Lagos State, Alimosho",Foreign Used,123852 
1399,ffujLJZa0puueAftbljFvqVX,Honda Odyssey EX Automatic 2005 Green, 3937500,"Lagos State, Ikorodu",Nigerian Used,381358 
1400,Chv9hgxjpFU9N6OOlIic4tOL,BMW X6 2008 Black, 4515000,"Lagos State, Lekki",Nigerian Used,170018 
1401,7x5eMq0y3NPeUffQDxnpuDnE,Toyota Land Cruiser Prado 2010 Black, 13770000,"Rivers State, Port-Harcourt",Nigerian Used,77937 
1402,85cVZIU0lf6RcTgZicaoVuXm,Toyota Camry 2008 Black, 4160000,"Abuja (FCT), Kubwa",Nigerian Used,245683 
1403,3Qqax0C0V5uqZ01eT9o9hueW,Lexus ES 350 2008 Black, 4732000,"Imo State, Owerri",Nigerian Used,360028 
1404,C6HaxieQ7XpkTY2KCySPw6sb,Toyota Avalon 2005 Black, 2058000,"Lagos State, Yaba",Nigerian Used,218867 
1405,f6Ya4nVIClQlH81FsYWeoB4N,Volkswagen Golf 1999 Silver, 2131498,"Lagos State, Ilupeju",Foreign Used,169026 
1406,iecaNItitoW6ZFBwGrnXFeSB,Volkswagen Golf 1998 Blue, 1365000,"Lagos State, Surulere",Nigerian Used,226692 
1407,fxMnuKFOgzQYg29nAgmkv68B,Volkswagen Passat 2014 Brown, 3600000,"Rivers State, Port-Harcourt",Nigerian Used,46123 
1408,yWvgkIEAQ6WS1C2qBqDDofQd,Honda CR-V 2004 Silver, 1419075,"Abuja (FCT), Wuse",Nigerian Used,216214 
1409,8PhMbtnfNUCGvAnkTMlSTZrd,Toyota Camry 2010 Silver, 3150000,"Oyo State, Ibadan",Nigerian Used,665926 
1410,yZIkEPQykeHIypDr9vrIoDj5,Honda Civic 2007 Blue, 1680000,"Lagos State, Alimosho",Nigerian Used,155325 
1411,oTL6gX3Ix7YCwBhxxzxYfnjA,BMW 530i 2006 Gray, 4200000,"Lagos State, Ojodu",Nigerian Used,149367 
1412,ms7bi1ks627cbRe6gSuNd4aJ,Toyota Corolla 2006 Black, 1575000,"Abuja (FCT), Jabi",Nigerian Used,217993 
1413,vZ9jDMgWJxkoOPiRWvesXzFE,Kia Rio 2014 Black, 1365000,"Lagos State, Ikeja",Nigerian Used,90194 
1414,vYxLD0d4xd2DTV9hWf8fjgfS,Honda Accord 2005 Silver, 1338750,"Abuja (FCT), Garki 2",Nigerian Used,269611 
1415,ByPS7nQnnbseuKBjTIzqSQan,Toyota Matrix 2006 Gray, 2320500,"Abuja (FCT), Wuse",Nigerian Used,256162 
1416,bkF5db846ijPQxjOK1L6GLN5,Toyota Sienna XLE 2007 Gold, 3120000,"Ondo State, Akure",Nigerian Used,224943 
1417,99ngQzJuNJaTKTCR6Q6cFmI,Toyota Sienna 2004 Blue, 2880000,"Lagos State, Ajah",Nigerian Used,198961 
1418,1ADpj1asuozHdaNcilel8jJF,Honda Civic 2006 Blue, 2600000,"Lagos State, Isolo",Nigerian Used,359352 
1419,b5kx4gE3i9LlILXvfzX8NvKv,Toyota Sienna 2013 Gray, 5332687,"Abuja (FCT), Garki 2",Nigerian Used,306173 
1420,uRxqVJv188JQHAsO1ll1CovA,Hyundai Elantra 2008 Gray, 1680000,"Lagos State, Ikeja",Nigerian Used,427574 
1421,5OSOS6NAViUikYcjhbOl8Zoe,Toyota Corolla 2003 Black, 2808000,"Abuja (FCT), Wuse",Nigerian Used,224451 
1422,xCLmkyryVMbaCHzlssc3gGy5,Toyota Yaris L Hatchback 5dr 2017 White, 5827500,"Lagos State, Ikeja",Nigerian Used,212806 
1423,uJZIqZa5mAaG1O6ysfLCTLFl,Lexus ES 2005 Black, 3120000,"Lagos State, Ikotun/Igando",Nigerian Used,202074 
1424,xnR3VgfzJqOkcSSvQXLwYlPF,Toyota Camry 2004 Gold, 2704000,"Imo State, Owerri",Nigerian Used,183392 
1425,nAxHegM9LHQNV0zvmkJaiZLX,Volkswagen Passat 2003 Silver, 2250000,"Lagos State, Yaba",Nigerian Used,259111 
1426,l0J3ciriKuwgVVHQfwDvGJsV,Toyota Sienna 2008 Red, 2856000,"Lagos State, Victoria Island",Nigerian Used,173149 
1427,poWl3yJofQvaViQRRZdKXX4l,Toyota Corolla 1998 Silver, 1260000,"Abuja (FCT), Wuse",Nigerian Used,208776 
1428,nzz3Bo38S6qr4nBkx85wJUts,Toyota Corolla 2009 Silver, 3825000,"Oyo State, Ibadan",Nigerian Used,317727 
1429,rY4T8rf9ULBHHnj9cUTKcga6,Toyota Camry 2002 Blue, 2600000,"Imo State, Owerri",Nigerian Used,255458 
1430,bw4lZjUKmzVAKgBiQX2YXgmh,Kia Cerato 2007 Black, 1260000,"Abuja (FCT), Jabi",Nigerian Used,227161 
1431,dvZeYxDHmwNgRBkiA3oSxEta,Honda Odyssey 2.4 2WD 2007 Blue, 2295000,"Imo State, Owerri",Nigerian Used,201317 
1432,4Zke5XvgC9i8lkqX8UWLCslW,Honda City 2006 Gold, 1050000,"Lagos State, Ikorodu",Nigerian Used,182312 
1433,5cbC4mgniTj3mjbhhUOjwvmV,Lexus ES 330 2005 Silver, 2812500,"Edo State, Benin City",Nigerian Used,3292 
1434,noKwT4Z8lpawYibzvgwv8bUC,Toyota Sienna 2004 Red, 3825000,"Lagos State, Lekki",Nigerian Used,190438 
1435,5iLDwo9kmFZBLHBUrn9YsyDe,Toyota Camry 1997 Black, 1050000,"Abuja (FCT), Jabi",Nigerian Used,271563 
1436,e10Im2DSSmY0SmQig1HwcJrx,Honda Accord 1999 Gold, 1040000,"Lagos State, Apapa",Nigerian Used,Nigerian Used
1437,gfgFUHsaidv4QrJYRskIeNxn,Honda Accord 2004 Blue, 1155000,"Abuja (FCT), Jabi",Nigerian Used,Nigerian Used
1439,zel5dDCYQihY751AQN6OQU1j,Toyota RAV4 2000 Green, 1800000,"Ogun State, Ado-Odo/Ota",Nigerian Used,228286 
1442,kukCP7aiKG35JfsLiCrVIKuM,Mazda CX-7 2009 Red, 2250000,"Lagos State, Ikotun/Igando",Nigerian Used,214214 
1443,B5U07bapqup8gz2PHGdUFbem,Hyundai Sonata 2015 Black, 11250000,"Abuja (FCT), Jabi",Foreign Used,66150 
1444,klRTf61tgKGxGGGT47R16fD0,Toyota Highlander 3.0 2001 Silver, 2100000,"Anambra State, Onitsha",Nigerian Used,262034 
1446,rW7fakOwXFSLmQ0t48lfXZAh,Hyundai Accent 2014 Blue, 1575000,"Lagos State, Ifako-Ijaiye",Nigerian Used,152875 
1447,v53YDPWJcis8UDz2wQFcUUdA,Toyota Camry 2003 Brown, 1575000,"Lagos State, Surulere",Nigerian Used,450814 
1448,CpZB81eBEkgkfisb8g7FkkWq,Kia Mohave 2009 Black, 4837500,"Rivers State, Port-Harcourt",Nigerian Used,940004 
1449,hzv0ZCRx5V1SefeIg413zoIR,Honda Odyssey 2003 Gray, 2362500,"Lagos State, Ajah",Nigerian Used,245953 
1450,8d3IBmC25IJKuOhoTUxtkjOD,Toyota Avalon 2009 Blue, 2700000,"Lagos State, Alimosho",Nigerian Used,211961 
1451,1h7GK6lvu6FlON5yL79Q3s68,Toyota Camry 2005 Gray, 1995000,"Rivers State, Port-Harcourt",Nigerian Used,281770 
1452,u8QrdUtPGQHmDdrmqugoiial,Ford Edge 2008 Gray, 2475000,"Lagos State, Ikeja",Nigerian Used,280512 
1453,grFeSjcRvxbjC3TD3iesQqxK,Honda Accord 2007 Red, 2340000,"Lagos State, Mushin",Nigerian Used,442380 
1454,sJRimNcSqoE2oKmNnkVCBQ2K,Toyota Camry 1999 Red, 945000,"Lagos State, Kosofe",Nigerian Used,298498 
1456,ix0akd3LLsOB1ngHvvdycEqe,Kia Picanto 2015 Black, 1312500,"Lagos State, Ojodu",Nigerian Used,104373 
1457,A4coc4gMDsylgMQtzN81LaKF,Toyota Corolla 2005 Silver, 3675000,"Lagos State, Alimosho",Foreign Used,209574 
1458,qetl8Qo0UhhL04tAWCXd0w2b,Toyota Sienna 2006 Blue, 2677500,"Lagos State, Ogba",Nigerian Used,447327 
1460,tRXXpP313LQ63J8GhsyJNyBs,Toyota Sienna 2005 Gold, 6975000,"Lagos State, Mushin",Foreign Used,333706 
1461,b6c9tyEsvT9Tv5Ajvc7BRPdw,Opel Zafira 2001 Black, 2250000,"Lagos State, Ikorodu",Nigerian Used,253414 
1462,rKgQZUaS7YCrGB0G3dUQJsI0,Nissan Murano SL 2010 Red, 3937500,"Lagos State, Ikeja",Nigerian Used,219060 
1463,lT3Xjb9jmGTy6O6JkJOoTf4,Toyota Corolla 2005 Silver, 2587500,"Oyo State, Ibadan",Nigerian Used,284307 
1464,cyWIsbnhpNWWpEy8uJ7tBwCc,Honda Odyssey 2009 Silver, 1575000,"Oyo State, Ibadan",Nigerian Used,206280 
1465,rzvySOuPFApsgQeSPgasg13x,Honda Odyssey 2003 Green, 1260000,"Lagos State, Ojodu",Nigerian Used,161956 
1466,6icKayrBUU2Gogg8vldocIcU,Nissan X-Trail 2005 Silver, 1260000,"Oyo State, Ibadan",Nigerian Used,123741 
1467,kWtmvtHMDPn03UBUrgyKM1P5,Honda Accord 2004 Gray, 1155000,"Lagos State, Ikeja",Nigerian Used,235281 
1468,xvMXKYcrsVpACREDpGzteorn,Kia Sorento 2005 Silver, 1260000,"Lagos State, Amuwo-Odofin",Nigerian Used,224138 
1469,cwgEKwMn6JJ560MQXtj1e4sa,Lexus RX 300 2002 Gold, 2100000,"Lagos State, Alimosho",Nigerian Used,130319 
1470,8TvaA0uYxOta2QOiYtfWVaGF,Toyota 4-Runner 2003 Silver, 2629687,"Lagos State, Amuwo-Odofin",Nigerian Used,114638 
1471,2wjWqoigwxw08jciiEHkgqcV,Toyota RAV4 2006 Gray, 2415000,"Lagos State, Ifako-Ijaiye",Nigerian Used,296333 
1472,knLeYVUw8IjN3tvHaFwTReUU,Lexus ES 350 FWD 2013 Burgandy, 9264375,"Rivers State, Port-Harcourt",Nigerian Used,86649 
1473,uvxyMPhFXWMrs3u0BtXfwCk3,Toyota Camry 2015 Silver, 6187500,"Rivers State, Port-Harcourt",Nigerian Used,456133 
1474,nC9RPqsrVWjeCRcgIiYy2xok,BMW 328i 2006 Blue, 3037500,"Abuja (FCT), Gwarinpa",Nigerian Used,357191 
1475,rnd38AnpVB7wlsPVmj37SwHB,Honda Accord 1996 Green, 735000,"Oyo State, Ibadan",Nigerian Used,406099 
1476,6EeHFfMDE0I7DlVS4iBBsjD6,Toyota Corolla 2006 Blue, 2226000,"Abuja (FCT), Lugbe District",Nigerian Used,212412 
1477,zelGLKVirxn2MCkwOcOTx6xi,Honda Civic 2008 Black, 1125000,"Lagos State, Lekki",Nigerian Used,153701 
1478,unMI6oMmLfLGJjDAOt7QJlVX,Honda Pilot 2006 Gray, 2213400,"Lagos State, Surulere",Nigerian Used,282569 
1479,jI41u1TEqWF0Wb1vq6YIXmcF,Toyota Camry 2007 Red, 5625000,"Akwa Ibom State, Uyo",Foreign Used,186320 
1480,1uZbeHGEJR7xnU3Va3V9U24e,Toyota Camry 2014 Black, 6300000,"Lagos State, Yaba",Foreign Used,89208 
1481,mUI9xeWPORZcR6leHOvIUYii,Toyota Camry 2006 Gray, 2912000,"Lagos State, Ojodu",Nigerian Used,172269 
1482,rR0lqwJvv77f7QvfPuVT6s3a,Lexus RX 300 1999 Gray, 1995000,"Lagos State, Ikorodu",Nigerian Used,421241 
1483,6oI0X2ftY9wiGFCdOXC0oRcQ,Toyota Camry 2011 Gray, 4935000,"Lagos State, Ikeja",Foreign Used,156320 
1484,u8WKzWpZci4LLpuBcGLy5YSC,Toyota Sienna 2005 White, 3011625,"Lagos State, Amuwo-Odofin",Nigerian Used,4023356 
1485,33MS5nERPjzRKUtv8f2TL8LU,Toyota RAV4 1999 Black, 1462500,"Rivers State, Port-Harcourt",Nigerian Used,230992 
1486,pVGMidJdw9E63X1yZNyLrhyw,Toyota Camry 2012 Black, 3885000,"Lagos State, Ikeja",Nigerian Used,271421 
1487,sCfyUY4WUbcfP2iwJHZBjmPO,Mazda 626 2002 Gray, 1260000,"Rivers State, Port-Harcourt",Nigerian Used,116963 
1488,wxrsok6oqLmYypzw61erYQrx,Toyota Corolla 2009 Black, 2025000,"Abuja (FCT), Lugbe District",Nigerian Used,215245 
1489,CfilW1KEFcXo4qmXK4aRfQKC,Mitsubishi Carisma 1997 Black, 1125000,"Edo State, Benin City",Nigerian Used,356972 
1490,3lUu5mZ2yrXpyomI1TWEVZez,Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2003 Silver, 1960312,"Imo State, Owerri",Nigerian Used,361364 
1491,bkwGtGgGV0b1XFglPHC3349w,Lexus GX 2004 Blue, 4837500,"Lagos State, Ajah",Nigerian Used,207301 
1492,u5pbgRvgqUww4mSWvt6Q7wKc,Infiniti FX35 2005 Black, 2700000,"Lagos State, Ikeja",Nigerian Used,156163 
1493,CxvBpNd6Kq8uHbaYxRWnIsvs,Lexus RX 300 2001 Gray, 1980000,"Lagos State, Ikeja",Nigerian Used,323498 
1494,boMTRFg7DwYchVmFKiYI1UQZ,Peugeot 206 2004 Red, 1071000,"Abuja (FCT), Wuse",Nigerian Used,56094 
1495,mSV8yj9ICg1gWu0yUyM8kC2d,Kia Rio 2008 Gray, 1406250,"Abuja (FCT), Mararaba",Nigerian Used,212487 
1496,xpBk5ihqjTRErOE4PCqqE6JA,Honda Pilot 2007 Gray, 3870000,"Lagos State, Amuwo-Odofin",Foreign Used,170313 
1497,pfJuJENei58C06xMPrNfIFrw,Kia Rio 2009 Blue, 1260000,"Lagos State, Victoria Island",Nigerian Used,97117 
1498,v3YFm208nnxQWAMS6B6nggKX,Ford F-150 2012 Black, 3600000,"Lagos State, Amuwo-Odofin",Foreign Used,Foreign Used
